,positive,negative,neutral
11318,-0.43070233,1.0807041,-0.12115659
11319,-0.47341645,1.042668,-0.1114458
11320,-0.46097395,0.99082,-0.1261519
11321,-0.52000475,0.98562616,-0.13155909
11322,-0.45665726,1.0393972,-0.12535907
11323,-0.4461885,0.9799879,-0.1436776
11324,-0.4378474,1.0505042,-0.11177881
11325,-0.4407469,1.0253526,-0.13392858
11326,-0.48500296,1.0075766,-0.17067502
11327,-0.46231687,1.0617957,-0.15039296
11328,-0.5401122,0.96765876,-0.16762589
11329,-0.42014873,1.0614091,-0.12607582
11330,-0.43823147,1.034244,-0.13685389
11331,-0.46298337,1.0245564,-0.11754744
11332,-0.4183693,1.0903997,-0.10356848
11333,-0.46946794,1.0566188,-0.122764155
11334,-0.44576392,1.0138897,-0.12323047
11335,-0.44567734,1.0732795,-0.13710515
11336,-0.42246333,1.067117,-0.14620794
11337,-0.45055988,1.0256076,-0.13035916
11338,-0.45595872,1.0220762,-0.071236536
11339,-0.4992918,0.98875743,-0.110843316
11340,-0.46018273,1.0115967,-0.11443068
11341,-0.51091295,0.9926834,-0.18999825
11342,-0.40525818,1.0480429,-0.16051532
11343,-0.45239532,1.0277073,-0.10245876
11344,-0.45932016,1.0295283,-0.11497335
11345,-0.46946782,1.0322129,-0.12537737
11346,-0.4414755,1.0577365,-0.12917359
11347,-0.42864195,1.0024952,-0.112257406
11348,-0.45398563,1.0510485,-0.14714481
11349,-0.4565429,0.9815809,-0.1462015
11350,-0.4963146,1.0242286,-0.13763584
11351,-0.45639622,0.9762464,-0.14917241
11352,-0.4372787,1.0614072,-0.08860941
11353,-0.44123325,1.0048393,-0.11608769
11354,-0.42163107,1.0540915,-0.144089
11355,-0.4841696,0.98071367,-0.16945063
11356,-0.4234532,1.0028224,-0.108811185
11357,-0.4653039,1.0043676,-0.16210876
11358,-0.5142868,0.9863624,-0.1511593
11359,-0.46715432,0.99317306,-0.14561485
11360,-0.4800939,1.0102398,-0.18063991
11361,-0.4854368,1.0032126,-0.15159748
11362,-0.4450307,1.0521756,-0.13174714
11363,-0.4902161,1.0073384,-0.13108988
11364,-0.4424494,1.0264393,-0.15055688
11365,-0.4520349,1.0242734,-0.139039
11366,-0.45145905,0.98126155,-0.14982606
11367,-0.43851605,1.0257376,-0.16112874
11368,-0.44220597,0.9803209,-0.16827507
11369,-0.44783795,1.0108826,-0.18867068
11370,-0.44428682,1.0217053,-0.12660988
11371,-0.47906482,1.0220567,-0.100272134
11372,-0.452267,1.0261563,-0.14478432
11373,-0.4578096,1.0035274,-0.13371317
11374,-0.43535507,1.0386393,-0.16669951
11375,-0.48642957,0.9911788,-0.15926425
11376,-0.44279853,1.0110048,-0.11006181
11377,-0.44427234,1.026611,-0.13028659
11378,-0.45197517,1.0152471,-0.12984715
11379,-0.4764893,1.0168042,-0.1037475
11380,-0.42092,1.0514797,-0.113079146
11381,-0.46415347,1.0409776,-0.13939624
11382,-0.42834944,1.0196699,-0.14424826
11383,-0.48729348,1.0237138,-0.14822571
11384,-0.46982765,0.98750985,-0.14199401
11385,-0.47535482,1.0441906,-0.118865535
11386,-0.42782634,1.0731865,-0.122162595
11387,-0.49804997,0.98582083,-0.16585974
11388,-0.44034374,1.0797321,-0.11808117
11389,-0.4228042,1.0090954,-0.10085286
11390,-0.46267766,0.9665838,-0.12498413
11391,-0.4383797,1.0668563,-0.12274508
11392,-0.41744512,1.059944,-0.116210535
11393,-0.46606553,0.9891363,-0.12698923
11394,-0.46809703,0.9631923,-0.14239927
11395,-0.44919133,1.0586424,-0.08178
11396,-0.49632788,0.98191124,-0.13413902
11397,-0.44922382,1.0237683,-0.14116286
11398,-0.49339908,1.0078495,-0.17428176
11399,-0.47792777,0.95833796,-0.13711952
11400,-0.4380861,1.049915,-0.114093736
11401,-0.45444858,1.0387129,-0.09901495
11402,-0.45112297,1.0458189,-0.12259503
11403,-0.48878258,1.0307027,-0.13923399
11404,-0.44705334,1.024916,-0.114098355
11405,-0.4813647,0.9989041,-0.13393353
11406,-0.49821407,1.016923,-0.12683128
11407,-0.4439106,0.99323887,-0.12922741
11408,-0.47126663,1.0340497,-0.1686263
11409,-0.44722652,1.0511198,-0.12198056
11410,-0.46519053,1.040156,-0.117479995
11411,-0.4759453,1.0106161,-0.12680016
11412,-0.44027647,1.0602199,-0.10179545
11413,-0.4821738,1.0289116,-0.09721409
11414,-0.49356887,0.9863079,-0.15585823
11415,-0.4538274,1.0712298,-0.1251672
11416,-0.4399029,1.0428125,-0.1351716
11417,-0.4593041,1.0287632,-0.122156546
11418,-0.44221067,1.0378679,-0.110580966
11419,-0.4900725,1.0258783,-0.12884463
11420,-0.46001777,1.0034348,-0.15160258
11421,-0.45117754,1.0066227,-0.12258677
11422,-0.41198707,1.0627373,-0.1342281
11423,-0.47345644,0.9815492,-0.14490797
11424,-0.46718606,1.0088527,-0.1114517
11425,-0.44296965,1.0357805,-0.14844812
11426,-0.4566661,0.9706184,-0.18763737
11427,-0.44183058,1.0452077,-0.14094232
11428,-0.46613532,1.04225,-0.17704313
11429,-0.47134572,0.9847839,-0.17169587
11430,-0.45471436,1.0543466,-0.11849515
11431,-0.45021817,1.0716491,-0.12239109
11432,-0.4495721,1.026143,-0.14659826
11433,-0.45830494,1.034436,-0.14154615
11434,-0.47578603,1.004184,-0.17045186
11435,-0.4504022,1.0406039,-0.12214382
11436,-0.43262595,1.0286884,-0.17264257
11437,-0.42615092,1.0355251,-0.13382389
11438,-0.47553572,1.0029258,-0.14733051
11439,-0.4285198,1.0491978,-0.13185708
11440,-0.43032706,1.0254084,-0.15329294
11441,-0.48620573,0.9871306,-0.1513393
11442,-0.44532454,1.0316093,-0.11981766
11443,-0.43501878,1.0724618,-0.14509772
11444,-0.47097105,1.0092113,-0.11976881
11445,-0.4518615,1.0796335,-0.11450012
11446,-0.46686125,1.0377764,-0.16234721
11447,-0.44517124,1.0314225,-0.093944654
11448,-0.44265485,1.0080662,-0.13878138
11449,-0.3758215,1.0775357,-0.12658371
11450,-0.45253628,1.0123057,-0.16347553
11451,-0.44234037,0.99423355,-0.13156213
11452,-0.4454468,1.0701289,-0.11260061
11453,-0.44498616,1.0372199,-0.10264872
11454,-0.42807424,1.0321047,-0.14228766
11455,-0.4752945,0.9496068,-0.19000883
11456,-0.5002835,0.99374336,-0.15085597
11457,-0.43453,1.0649161,-0.12630986
11458,-0.47797257,1.01942,-0.16878365
11459,-0.4541097,0.9956789,-0.14987083
11460,-0.45387912,1.0479003,-0.100312725
11461,-0.45209634,0.9934502,-0.16001533
11462,-0.4919564,0.96346897,-0.15895386
11463,-0.47037202,0.98954827,-0.12033318
11464,-0.45224684,1.0396943,-0.12867121
11465,-0.4428122,1.0122339,-0.17632596
11466,-0.43557465,1.0102785,-0.12264897
11467,-0.41616115,0.9959264,-0.14262982
11468,-0.42331427,1.0784965,-0.09775536
11469,-0.45525706,1.0508511,-0.14810593
11470,-0.43697184,1.0393108,-0.11867727
11471,-0.46095175,1.0245457,-0.09539996
11472,-0.4029239,1.0077683,-0.09967406
11473,-0.4560473,1.0290875,-0.12995137
11474,-0.45229864,1.0440115,-0.1650794
11475,-0.45522848,0.99761397,-0.12450327
11476,-0.48301598,1.0019753,-0.107782885
11477,-0.43337935,0.9888701,-0.16310011
11478,-0.4186398,1.0758538,-0.18558823
11479,-0.4623014,1.0120102,-0.16314615
11480,-0.4554268,1.0636904,-0.15547605
11481,-0.43976763,0.9983078,-0.13960071
11482,-0.43544286,1.0607891,-0.123423085
11483,-0.44486576,1.0291964,-0.12716563
11484,-0.44343954,1.0634042,-0.1391197
11485,-0.46113473,1.0239265,-0.102851465
11486,-0.45111048,1.0522616,-0.11127673
11487,-0.4407363,1.053397,-0.16253768
11488,-0.41813603,1.0383834,-0.12246828
11489,-0.4484983,1.0212415,-0.11935569
11490,-0.4464164,0.94626266,-0.15464006
11491,-0.42700413,1.0789164,-0.097368374
11492,-0.46879733,0.98338085,-0.1602331
11493,-0.4598992,1.0456401,-0.09044881
11494,-0.42430675,1.0396444,-0.091389015
11495,-0.4506358,1.0417334,-0.15199701
11496,-0.47512245,1.0086789,-0.15399165
11497,-0.43764296,1.042327,-0.10979788
11498,-0.4679906,1.0150217,-0.17286341
11499,-0.48043448,1.0095431,-0.15272464
11500,-0.4204924,1.0629472,-0.13654186
11501,-0.45227462,1.0215846,-0.17125706
11502,-0.4886577,1.0132205,-0.14785169
11503,-0.46490324,1.0096757,-0.16196115
11504,-0.4823357,1.0399542,-0.10011776
11505,-0.5058377,0.9593226,-0.17747419
11506,-0.4491788,1.0418795,-0.15513973
11507,-0.46155047,1.0314575,-0.113403335
11508,-0.41836962,1.0673825,-0.10556288
11509,-0.4728072,0.9668881,-0.18719845
11510,-0.41214803,1.0753682,-0.13386588
11511,-0.5028665,1.0232152,-0.12133388
11512,-0.44371974,1.0057867,-0.11450888
11513,-0.47928125,0.9921052,-0.16246249
11514,-0.44284222,1.0377055,-0.12592937
11515,-0.44893903,1.0491678,-0.1260098
11516,-0.5063257,0.9828382,-0.12621136
11517,-0.45226657,1.0009685,-0.15153398
11518,-0.497638,1.0097501,-0.16396903
11519,-0.4752008,1.0064996,-0.15992288
11520,-0.45444837,0.9968938,-0.15185817
11521,-0.4554771,1.0325725,-0.117873445
11522,-0.4629738,1.0343854,-0.14850979
11523,-0.47357336,1.0437396,-0.13840152
11524,-0.4684828,1.05129,-0.12620391
11525,-0.48031703,0.99005765,-0.13902812
11526,-0.4438361,1.057722,-0.1293975
11527,-0.49249673,1.0204566,-0.18289097
11528,-0.43646747,1.0147347,-0.15657263
11529,-0.46571052,1.0049288,-0.19692816
11530,-0.44482088,1.0341778,-0.14290078
11531,-0.43109548,1.053846,-0.10973407
11532,-0.41766062,1.05525,-0.08930148
11533,-0.47691455,1.0353891,-0.13548212
11534,-0.4287114,1.0427934,-0.14060919
11535,-0.44421017,1.0928113,-0.10388611
11536,-0.42575964,1.0547538,-0.16440661
11537,-0.47018784,1.0126004,-0.15398343
11538,-0.4889384,0.96391183,-0.16427673
11539,-0.466309,1.0218354,-0.14687972
11540,-0.43494597,1.0193355,-0.16029386
11541,-0.47698486,1.0107636,-0.16815396
11542,-0.46801522,0.9834121,-0.14316894
11543,-0.4682838,1.0343049,-0.13562866
11544,-0.4458086,1.0135123,-0.14352469
11545,-0.45500225,1.0537382,-0.1221693
11546,-0.49491033,0.98787886,-0.14648674
11547,-0.47987437,1.04247,-0.1589822
11548,-0.44229805,1.0212328,-0.12954383
11549,-0.45044535,1.062172,-0.08934449
11550,-0.4672339,0.9922336,-0.1656939
11551,-0.45266056,1.0100425,-0.17613323
11552,-0.4604691,1.0452305,-0.12081434
11553,-0.46779737,1.0327805,-0.17450397
11554,-0.46564147,1.070239,-0.117054746
11555,-0.4326638,1.0594456,-0.11106987
11556,-0.48180467,1.0010935,-0.17112194
11557,-0.44283307,1.0010628,-0.14773752
11558,-0.43979663,0.9891481,-0.12515666
11559,-0.4767859,0.96336806,-0.1497782
11560,-0.4689145,1.0250063,-0.13147207
11561,-0.47106743,0.9953356,-0.078872874
11562,-0.44683468,1.063794,-0.116738185
11563,-0.4457385,1.0347404,-0.10228817
11564,-0.37233344,1.0233343,-0.16072802
11565,-0.4450519,1.0546751,-0.14272155
11566,-0.42434752,1.032716,-0.1229593
11567,-0.46599406,1.0564419,-0.13614143
11568,-0.42585123,1.0461016,-0.10445513
11569,-0.45292038,1.0400362,-0.09656827
11570,-0.42917728,1.0499009,-0.121585086
11571,-0.42777297,1.0387968,-0.102186725
11572,-0.473917,1.0138059,-0.13734178
11573,-0.46206158,1.0284748,-0.109465554
11574,-0.47726327,1.0546767,-0.13111196
11575,-0.48264825,0.99627537,-0.12126316
11576,-0.47330642,1.0250918,-0.16317727
11577,-0.45805284,1.0092328,-0.14972864
11578,-0.4812227,1.0370479,-0.16584326
11579,-0.46838954,1.0260084,-0.15351547
11580,-0.44907668,0.9767194,-0.14649905
11581,-0.4512517,1.0663124,-0.12774907
11582,-0.47812402,1.0354036,-0.15543719
11583,-0.4748207,1.0192834,-0.12623705
11584,-0.47292966,1.0301907,-0.13104726
11585,-0.4618339,0.9736284,-0.15565677
11586,-0.465378,1.0463573,-0.12007509
11587,-0.45465833,1.0295831,-0.14357261
11588,-0.47780132,1.0428483,-0.10822953
11589,-0.47364038,1.0626066,-0.13830028
11590,-0.40960017,1.0629177,-0.12602045
11591,-0.46898225,1.0480373,-0.11222352
11592,-0.5049372,1.0133938,-0.19513892
11593,-0.48706415,0.99530226,-0.114898786
11594,-0.49293768,0.99210393,-0.15563153
11595,-0.41871053,1.0598091,-0.09668423
11596,-0.44259107,1.0053285,-0.14136373
11597,-0.4972438,0.9562158,-0.14608212
11598,-0.43625945,1.0161132,-0.11496149
11599,-0.43467394,0.9864468,-0.14629166
11600,-0.4161478,1.0450541,-0.115091816
11601,-0.5095174,0.9879561,-0.1928247
11602,-0.45604733,0.95438105,-0.19565614
11603,-0.4653699,1.0248356,-0.16320334
11604,-0.44263425,1.023317,-0.20112576
11605,-0.480246,0.9829685,-0.16872741
11606,-0.47169095,1.024601,-0.17168505
11607,-0.46759933,1.0167466,-0.10876258
11608,-0.4613799,0.98689604,-0.14328267
11609,-0.44345433,1.0413691,-0.114867374
11610,-0.46118784,1.0473278,-0.10098939
11611,-0.433322,0.9600555,-0.117549166
11612,-0.44374585,1.0429498,-0.13123925
11613,-0.46905106,1.037864,-0.12796219
11614,-0.45823634,1.0426292,-0.15945224
11615,-0.44121045,1.0523804,-0.1246929
11616,-0.4351282,1.0025381,-0.15350087
11617,-0.46215692,1.0381249,-0.11684911
11618,-0.46260017,1.0274564,-0.17137541
11619,-0.45016587,1.060261,-0.13581736
11620,-0.4768904,1.0266021,-0.12871961
11621,-0.43575513,0.9854629,-0.11224134
11622,-0.44593108,1.0273803,-0.11094932
11623,-0.46690035,1.0098578,-0.1424539
11624,-0.514214,0.94907314,-0.17070393
11625,-0.43644828,1.0568556,-0.115315065
11626,-0.445666,1.0412139,-0.12850313
11627,-0.4686364,1.0170724,-0.17303105
11628,-0.4393229,1.0093354,-0.11843656
11629,-0.4735393,1.0024065,-0.17037766
11630,-0.41921055,1.0468738,-0.0767443
11631,-0.44048506,1.0238305,-0.15124206
11632,-0.4433127,0.9844321,-0.17918734
11633,-0.44857234,1.0415632,-0.11035977
11634,-0.47576234,1.0352025,-0.11712761
11635,-0.49989957,0.9780754,-0.13699459
11636,-0.45397958,1.0330881,-0.14294092
11637,-0.4598145,1.0277557,-0.11307068
11638,-0.46916002,0.96697265,-0.1970482
11639,-0.50078857,0.96344584,-0.12012605
11640,-0.46500367,1.00663,-0.16687892
11641,-0.4058136,1.0203688,-0.16045414
11642,-0.4294473,1.0279026,-0.09560116
11643,-0.4192284,1.0478837,-0.12600447
11644,-0.49516138,1.0121034,-0.20957999
11645,-0.4663815,1.0119125,-0.12882458
11646,-0.47164237,1.0068132,-0.12734382
11647,-0.45607945,1.0750812,-0.12866427
11648,-0.45235825,1.057609,-0.1432011
11649,-0.47160044,1.0260419,-0.170568
11650,-0.4481014,1.0420233,-0.13288848
11651,-0.44170094,1.0415624,-0.120462224
11652,-0.46021566,1.0180639,-0.14003642
11653,-0.47317022,1.0301815,-0.16432457
11654,-0.44185373,1.0133532,-0.1291041
11655,-0.49082404,0.9810453,-0.14655377
11656,-0.46983492,1.0418609,-0.10253598
11657,-0.43874353,0.9658565,-0.15070133
11658,-0.4520076,1.0037935,-0.13316716
11659,-0.39403117,1.0374832,-0.10655336
11660,-0.42697978,1.0745678,-0.093265876
11661,-0.48550808,0.9826233,-0.13531856
11662,-0.43387884,1.0061787,-0.13053744
11663,-0.45031747,1.0415198,-0.12659095
11664,-0.41679478,1.0272756,-0.13242011
11665,-0.46559316,1.0334945,-0.10607271
11666,-0.4764976,1.0332255,-0.09824006
11667,-0.44852206,1.0673305,-0.11286943
11668,-0.46941298,0.9954693,-0.11683093
11669,-0.48098746,1.0503732,-0.11024617
11670,-0.4440894,1.0262775,-0.12171681
11671,-0.50309205,1.002948,-0.1263989
11672,-0.47618002,1.0318474,-0.18158765
11673,-0.42344195,1.0229518,-0.14023401
11674,-0.42363107,1.071303,-0.1534092
11675,-0.4480939,1.0425185,-0.12127213
11676,-0.455692,1.0209953,-0.09634973
11677,-0.47093052,1.0024507,-0.1487589
11678,-0.46314925,0.998139,-0.14541389
11679,-0.46958268,1.0106413,-0.14150073
11680,-0.49117094,0.9535274,-0.16651617
11681,-0.40993914,1.0422813,-0.095776394
11682,-0.4153013,1.0515528,-0.10064848
11683,-0.4924749,0.96352404,-0.13949119
11684,-0.47310475,0.96502644,-0.16180484
11685,-0.4435514,1.0175536,-0.12792845
11686,-0.45077145,0.9877663,-0.13813962
11687,-0.4934592,1.01336,-0.11625837
11688,-0.4498512,1.0530671,-0.1261649
11689,-0.46403724,1.043974,-0.086118236
11690,-0.44048083,1.0609994,-0.12680899
11691,-0.41564226,1.0818375,-0.09728725
11692,-0.471035,0.9893463,-0.16958342
11693,-0.46673208,1.0383763,-0.09306793
11694,-0.46616644,1.0364907,-0.10609226
11695,-0.44985917,1.0282817,-0.096272156
11696,-0.47337604,1.0371083,-0.15099363
11697,-0.48993948,0.9524538,-0.1395952
11698,-0.4566014,1.0635327,-0.09864412
11699,-0.46695328,1.0322196,-0.1157123
11700,-0.47317746,1.0135256,-0.09355174
11701,-0.44252434,1.0106143,-0.11357044
11702,-0.4134041,1.0535434,-0.12767859
11703,-0.46919292,1.0250295,-0.12957747
11704,-0.45600396,1.0409702,-0.11999898
11705,-0.49075657,0.97226775,-0.17940386
11706,-0.47024766,0.99346215,-0.13784198
11707,-0.4968512,0.9707995,-0.15209554
11708,-0.43087652,1.0508841,-0.10889442
11709,-0.46174997,1.043861,-0.13010083
11710,-0.5017935,0.9371417,-0.21844904
11711,-0.41581652,1.0264152,-0.15600045
11712,-0.45306486,1.0353482,-0.15998878
11713,-0.47242233,1.0076317,-0.15972559
11714,-0.47053662,0.9933829,-0.12644221
11715,-0.48422897,1.0183307,-0.13823901
11716,-0.44447112,1.0327172,-0.12349452
11717,-0.46482372,1.0375928,-0.1533169
11718,-0.46673962,1.0457593,-0.12060319
11719,-0.42512485,1.0454214,-0.13440488
11720,-0.4250182,1.089923,-0.14961533
11721,-0.44372565,1.026845,-0.09183322
11722,-0.40362567,1.0180138,-0.13158639
11723,-0.48381114,0.9641126,-0.19690885
11724,-0.42520416,1.0525845,-0.17384438
11725,-0.47247085,1.0359181,-0.11229883
11726,-0.46286878,1.0349224,-0.11068399
11727,-0.48059192,1.0246855,-0.15116267
11728,-0.4922619,0.9677987,-0.16401912
11729,-0.46837208,1.0176002,-0.14526297
11730,-0.4995675,0.98501796,-0.17086427
11731,-0.43100896,1.0985724,-0.13010718
11732,-0.4665589,1.0026625,-0.15128602
11733,-0.480032,1.0307546,-0.1620047
11734,-0.48984274,0.9615955,-0.18156813
11735,-0.42880106,1.0195863,-0.14295824
11736,-0.45214885,1.0679597,-0.12606047
11737,-0.452057,0.98048496,-0.15177946
11738,-0.5040934,0.97780436,-0.15953176
11739,-0.47254243,0.99952716,-0.0951453
11740,-0.46340427,1.0547935,-0.115729496
11741,-0.4606292,1.0196611,-0.10279991
11742,-0.45851204,1.0234853,-0.124247536
11743,-0.44377774,1.0247624,-0.13064317
11744,-0.47719085,0.99040467,-0.16073804
11745,-0.45234293,1.0295452,-0.14145558
11746,-0.45734382,1.0067904,-0.14985089
11747,-0.4300031,1.0253474,-0.08597006
11748,-0.49465466,0.9867651,-0.16790538
11749,-0.47581556,1.0291232,-0.12579097
11750,-0.48878467,0.9770313,-0.14529504
11751,-0.4367435,1.0162275,-0.10191853
11752,-0.45167077,1.0359392,-0.11359827
11753,-0.45909393,1.0378898,-0.14018898
11754,-0.49409902,0.9069399,-0.20713244
11755,-0.43277675,1.0215132,-0.13864778
11756,-0.47786924,1.0094097,-0.13163368
11757,-0.45755658,1.0389184,-0.11459257
11758,-0.49538666,1.0211198,-0.120306924
11759,-0.43433174,1.0014164,-0.1503701
11760,-0.45119554,1.0398477,-0.12013854
11761,-0.47282067,0.98632973,-0.15337475
11762,-0.40584832,1.0004344,-0.16889964
11763,-0.433053,1.0245075,-0.13591619
11764,-0.46242818,1.0112568,-0.1531253
11765,-0.4679337,1.0259118,-0.14518641
11766,-0.44922122,1.0299431,-0.07252534
11767,-0.4346521,1.0483867,-0.11030917
11768,-0.4752078,1.0238545,-0.13682513
11769,-0.4318856,1.0030444,-0.13855647
11770,-0.48387825,1.0079925,-0.15097843
11771,-0.4351877,0.97062033,-0.16963543
11772,-0.48433983,1.0120853,-0.13526256
11773,-0.47258037,1.0123787,-0.11841123
11774,-0.46218747,0.99845004,-0.11985175
11775,-0.47238025,1.0043588,-0.13232858
11776,-0.47446078,0.97416896,-0.16805138
11777,-0.44189978,1.0634748,-0.123230174
11778,-0.45092705,1.0431997,-0.12450482
11779,-0.43604094,1.0077906,-0.13127197
11780,-0.45020106,1.0455512,-0.13833083
11781,-0.43392384,1.0527015,-0.1124977
11782,-0.43391198,1.0408227,-0.13126738
11783,-0.4651397,1.0398277,-0.12198703
11784,-0.4536512,1.0249461,-0.13469793
11785,-0.41516757,1.0472641,-0.09841128
11786,-0.49417385,1.042198,-0.15454306
11787,-0.43595952,1.0143661,-0.13487141
11788,-0.46196783,1.0443819,-0.13596
11789,-0.44859827,1.013373,-0.14458375
11790,-0.44449833,1.063997,-0.12702318
11791,-0.43240765,1.0970936,-0.124674454
11792,-0.45949736,1.0325286,-0.11937417
11793,-0.50151527,0.97518915,-0.17844261
11794,-0.46590737,1.06173,-0.12221347
11795,-0.4390416,1.0078634,-0.11007179
11796,-0.4148684,1.0426625,-0.08353065
11797,-0.48963368,1.0133762,-0.14821376
11798,-0.44514298,1.0302272,-0.12584706
11799,-0.48134583,1.015602,-0.12898757
11800,-0.44764513,0.985937,-0.09797843
11801,-0.4502654,1.064033,-0.13487612
11802,-0.45669103,0.9973347,-0.15173928
11803,-0.49281043,1.0043361,-0.14650877
11804,-0.4986952,1.007685,-0.1544287
11805,-0.45676106,1.0379565,-0.14966984
11806,-0.3789835,1.094421,-0.1008655
11807,-0.40687227,1.0360966,-0.09732817
11808,-0.42646942,1.0399401,-0.14212109
11809,-0.50831205,1.0199728,-0.15855713
11810,-0.4561522,0.9976508,-0.14849718
11811,-0.45353648,1.0050396,-0.1396109
11812,-0.47697467,0.98191845,-0.15074445
11813,-0.42529267,1.069511,-0.11786084
11814,-0.3919208,1.0476822,-0.07738693
11815,-0.43205056,1.0600349,-0.14684363
11816,-0.44129416,1.041877,-0.12538682
11817,-0.43247333,1.0256114,-0.10972412
11818,-0.4585759,1.0494508,-0.16411291
11819,-0.47535533,0.9811793,-0.13721456
11820,-0.42450866,1.0226777,-0.11967431
11821,-0.4401899,1.035983,-0.11955674
11822,-0.4755089,1.0340781,-0.1375777
11823,-0.49047965,0.985318,-0.17445774
11824,-0.47793722,1.0187188,-0.12831987
11825,-0.42584223,1.0244437,-0.10202555
11826,-0.5063218,0.9691618,-0.18419434
11827,-0.4506312,1.0300888,-0.12609442
11828,-0.44442737,1.0202378,-0.14129497
11829,-0.44326594,1.0414256,-0.116944715
11830,-0.48913705,1.014147,-0.10923289
11831,-0.44333082,1.0134922,-0.16880621
11832,-0.445485,1.019623,-0.16140948
11833,-0.4885574,1.0067267,-0.14662011
11834,-0.46043056,1.0376389,-0.103754595
11835,-0.4390272,1.0510677,-0.118073806
11836,-0.4386875,1.0617747,-0.12161426
11837,-0.46704036,1.0317116,-0.14030029
11838,-0.44880676,1.0024488,-0.11556573
11839,-0.46400827,1.0129311,-0.12116589
11840,-0.4219921,1.0300776,-0.15514086
11841,-0.4689494,1.0196787,-0.117589906
11842,-0.46125138,1.0539683,-0.10568924
11843,-0.48689944,0.96663433,-0.2030768
11844,-0.43053746,1.0404007,-0.124083415
11845,-0.4517089,1.0116942,-0.16903044
11846,-0.47206992,1.0334902,-0.16663443
11847,-0.42173755,1.0544091,-0.11482404
11848,-0.42821467,0.9734904,-0.1567349
11849,-0.4672081,1.0343641,-0.09664442
11850,-0.4375165,1.0272795,-0.112459704
11851,-0.48888594,0.9589098,-0.14865138
11852,-0.42127436,1.0163128,-0.10923143
11853,-0.4723466,1.0163175,-0.13687317
11854,-0.42219788,1.0234182,-0.14775212
11855,-0.4168133,1.0508591,-0.12978528
11856,-0.45444348,1.0252032,-0.12964384
11857,-0.47123444,1.0111706,-0.14581718
11858,-0.5079402,0.9655985,-0.14274319
11859,-0.44036266,1.0695053,-0.15785016
11860,-0.40972823,1.020224,-0.14733376
11861,-0.46112812,1.027481,-0.1224228
11862,-0.4647737,0.98221546,-0.15137012
11863,-0.4442354,1.0620637,-0.1237746
11864,-0.4574047,0.99180776,-0.1217802
11865,-0.45274922,1.0158751,-0.11746524
11866,-0.42716748,1.0247895,-0.17020042
11867,-0.4459627,1.0397366,-0.13679148
11868,-0.4925835,1.0146106,-0.14596765
11869,-0.46674973,1.0194402,-0.12601267
11870,-0.42268217,1.0361136,-0.15089758
11871,-0.46566248,1.0084555,-0.15764429
11872,-0.45276707,1.0390717,-0.12505715
11873,-0.46459532,0.9938811,-0.16558425
11874,-0.46527517,1.0167667,-0.121214345
11875,-0.4715614,1.0600191,-0.107549176
11876,-0.50758004,0.958834,-0.12431438
11877,-0.46451887,1.0154481,-0.10184322
11878,-0.43872505,0.98365796,-0.13101305
11879,-0.4745575,0.93923336,-0.11602108
11880,-0.4374027,0.97897,-0.09350018
11881,-0.4729914,0.9674157,-0.13650672
11882,-0.40785778,1.043517,-0.14718522
11883,-0.46761125,1.0301487,-0.123968735
11884,-0.43829829,0.99473083,-0.16332026
11885,-0.4645737,0.9854918,-0.16687067
11886,-0.4871368,1.0120993,-0.1754462
11887,-0.43945765,1.0810387,-0.11208613
11888,-0.43008602,1.0543951,-0.10699822
11889,-0.46991736,0.97113913,-0.16960274
11890,-0.45485213,1.0714886,-0.075436726
11891,-0.4605027,1.0384175,-0.14511253
11892,-0.45877647,0.9845793,-0.13749139
11893,-0.49278116,0.98287725,-0.14757632
11894,-0.4909044,0.98133737,-0.12229867
11895,-0.47844124,1.0111685,-0.12366308
11896,-0.4549296,0.98844665,-0.15496443
11897,-0.47184876,0.9376659,-0.14896591
11898,-0.4305085,1.0541017,-0.12189029
11899,-0.46268198,0.978287,-0.17538227
11900,-0.4643517,1.0209875,-0.122967735
11901,-0.43944144,1.0277381,-0.1273054
11902,-0.4617952,1.028444,-0.12602659
11903,-0.44850358,1.0107417,-0.15931694
11904,-0.443798,1.051335,-0.12445037
11905,-0.47551256,1.0346828,-0.13624795
11906,-0.4481941,1.0642359,-0.12684621
11907,-0.4733852,1.024994,-0.113572165
11908,-0.46267682,1.0202801,-0.17249157
11909,-0.4335521,1.0335326,-0.15010141
11910,-0.469011,0.99552864,-0.15135793
11911,-0.51639265,0.9616975,-0.15957345
11912,-0.4331311,1.0185467,-0.15184198
11913,-0.42298898,1.0781468,-0.0546131
11914,-0.4662346,1.0077995,-0.15712203
11915,-0.46423554,1.0314772,-0.13639213
11916,-0.4703352,1.0296174,-0.11425318
11917,-0.45119268,1.0407655,-0.12993337
11918,-0.46237382,1.0192279,-0.133886
11919,-0.47206277,0.99883527,-0.14241137
11920,-0.47804233,0.9798536,-0.1296245
11921,-0.49189508,0.97256464,-0.12362866
11922,-0.47843412,1.0086462,-0.16334851
11923,-0.42956302,1.0615826,-0.15019245
11924,-0.4782912,1.0213785,-0.12435578
11925,-0.45729473,1.0074079,-0.14270942
11926,-0.47347432,0.9991068,-0.1704004
11927,-0.39289623,1.0785447,-0.094665006
11928,-0.4624407,1.0096583,-0.14563705
11929,-0.47534248,1.0397767,-0.16263701
